2025-04-23 19:55:46,531 DEBUG   SenderThread:2081933 [sender.py:send_request():406] send_request: stop_status
2025-04-23 19:55:46,532 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:55:46,596 INFO    Thread-12 :2081933 [dir_watcher.py:_on_file_created():271] file/dir created: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/walker-walk/42/moore-tdmpc2-mt30/wandb/run-20250423_195543-m3b80t2f/files/wandb-metadata.json
2025-04-23 19:55:46,597 INFO    Thread-12 :2081933 [dir_watcher.py:_on_file_created():271] file/dir created: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/walker-walk/42/moore-tdmpc2-mt30/wandb/run-20250423_195543-m3b80t2f/files/requirements.txt
2025-04-23 19:55:46,597 INFO    Thread-12 :2081933 [dir_watcher.py:_on_file_created():271] file/dir created: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/walker-walk/42/moore-tdmpc2-mt30/wandb/run-20250423_195543-m3b80t2f/files/conda-environment.yaml
2025-04-23 19:55:47,534 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:55:47,641 DEBUG   SenderThread:2081933 [sender.py:send():379] send: telemetry
2025-04-23 19:55:48,356 INFO    wandb-upload_0:2081933 [upload_job.py:push():130] Uploaded file /tmp/tmpdjn96f5owandb/7t7ybuun-wandb-metadata.json
2025-04-23 19:55:48,532 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:55:48,596 INFO    Thread-12 :2081933 [dir_watcher.py:_on_file_created():271] file/dir created: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/walker-walk/42/moore-tdmpc2-mt30/wandb/run-20250423_195543-m3b80t2f/files/output.log
2025-04-23 19:55:48,641 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 19:55:49,537 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:55:50,544 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:55:50,597 INFO    Thread-12 :2081933 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/walker-walk/42/moore-tdmpc2-mt30/wandb/run-20250423_195543-m3b80t2f/files/output.log
2025-04-23 19:55:51,544 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:55:52,544 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:55:53,544 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:55:53,891 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 19:55:54,544 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:55:55,545 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:55:56,545 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:55:56,598 INFO    Thread-12 :2081933 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/walker-walk/42/moore-tdmpc2-mt30/wandb/run-20250423_195543-m3b80t2f/files/output.log
2025-04-23 19:55:57,545 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:55:58,545 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:55:59,531 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 19:55:59,545 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:00,545 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:01,531 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: stop_status
2025-04-23 19:56:01,531 DEBUG   SenderThread:2081933 [sender.py:send_request():406] send_request: stop_status
2025-04-23 19:56:01,571 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:02,545 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:03,546 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:04,546 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:05,053 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: status_report
